sifa_body_id,partner_body_id,weight,weightHP,partner_type,partner_instance,partner_hemibrainType,partner_class,partner_subclass,partner_superclass,partner_somaSide,partner_rootSide,direction,dataset,group,side
699031185,294424196,1,1,SLP315,SLP315_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,294428266,1,1,SLP363,SLP363_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,294783216,1,1,SLP403,SLP403_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,294787849,1,1,LHPV5e2,LHPV5e2_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,295136965,2,2,FB1E_b,FB1E_b_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,296358430,1,1,,,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,296509709,1,1,SMP499,SMP499_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,296543992,1,1,SLP385,SLP385_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,297230760,1,1,5-HTPMPD01,5-HTPMPD01_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,297580512,1,1,SMP486_a,SMP486_a_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,297588775,1,1,SMP481,SMP481_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,297860964,1,1,,,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,298214577,1,1,SLP244,SLP244_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,298254380,2,2,SMP484,SMP484_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,298262408,1,1,,(MBDLaxon1),,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,298275356,1,1,SMP545,SMP545_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,298542439,1,1,SIP082,SIP082_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,298616761,1,1,SMP095,SMP095_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,299083134,1,1,,(PDM05)_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,300972942,2,1,MBON14,MBON14(a3)_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,MBON,R
699031185,301314154,1,1,KCab-c,KCab-c_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,326119769,2,1,SLP457,SLP457(SCB013)_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,327499164,1,1,LHCENT2,LHCENT2_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,327506825,1,1,LHPV6a11_a,LHPV6a11_a_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,327592562,1,1,SMP582,SMP582_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,327596420,1,1,SMP484,SMP484_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,327881747,1,1,SLP421,SLP421_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,327937506,2,2,,(MBDLaxon1),,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,328291093,1,1,SMP487,SMP487_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,328519904,1,1,LHAV3a6,LHAV3a6_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,328611004,1,1,LHPV5e1,LHPV5e1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,328744210,1,1,FB5G,FB5G_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,328861282,1,1,LHCENT1,LHCENT1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,329566174,1,1,OA-VPM3,OA-VPM3(NO2/NO3)_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,330319977,1,1,SIP047,SIP047_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,331662710,2,1,PPL106,PPL106(a3)_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,DAN,R
699031185,332003895,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,332685594,2,2,KCab-c,KCab-c_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,358251878,1,1,FB1B,FB1B_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,359594119,1,1,SIP079,SIP079_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,359749513,2,2,,(PDM15)_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,363030024,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,363034174,2,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,363370708,1,1,KCab-c,KCab-c_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,363725201,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,364407023,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,386834269,1,1,DN1pB,DN1pB_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,387364605,1,1,EPG,EPG(PB08)_L3,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,388629465,2,1,SLP407,SLP407_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,389316722,1,1,,(aDT6c)(MBDLaxon1),,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,390378650,1,1,SMP534,SMP534_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,391631218,1,1,LHAV6b4,LHAV6b4_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,393383025,1,1,KCab-s,KCab-s_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,394414724,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,394759626,1,1,KCab-c,KCab-c_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,416189410,1,1,KCg-m,KCg-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_gamma,R
699031185,417186612,1,1,LHPD3a5,LHPD3a5_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,418224293,1,1,LHPV6h1_a,LHPV6h1_a_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,419548541,2,1,LHAV4g17,LHAV4g17_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,420799910,2,2,,(PDM09)_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,421184151,1,1,FB1E_a,FB1E_a_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,421477870,1,1,,,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,423748579,3,2,LHPV10d1,LHPV10d1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,423774471,1,1,MBON19,MBON19(a2p3p)_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,MBON,R
699031185,424793122,1,1,SMP504,SMP504_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,425104113,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,425121959,1,1,LHAD1c2,LHAD1c2_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,425126008,1,1,SIP028,SIP028_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,425276848,1,1,DPM,DPM_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,DPM,R
699031185,425790257,12,10,APL,APL_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,APL,R
699031185,448515267,1,1,SMP221,SMP221_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,449438847,1,1,EPG,EPG(PB08)_L3,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,449568848,3,3,LHPV6h2,LHPV6h2_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,450838163,1,1,,,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,452103083,2,2,SMP487,SMP487_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,455033548,1,1,LHAV2c1,LHAV2c1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,455793621,1,1,KCab-s,KCab-s_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,456121649,2,2,KCab-s,KCab-s_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,456156825,1,1,SMP195_b,SMP195_b_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,456847092,1,1,,(aDT6c)(MBDLaxon1),,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,477262101,1,1,KCab-c,KCab-c_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,478613576,2,2,LHPD5c1,LHPD5c1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,479935033,1,1,LHPV3c1,LHPV3c1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,480581806,1,1,LHPD3a1,LHPD3a1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,480590566,11,9,LHPV12a1,LHPV12a1(PVM10)_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,486073599,1,1,LHAV2k5,LHAV2k5_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,486315287,2,2,FB5H,FB5H_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,486841797,1,1,SIP040,SIP040_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,486880919,1,1,SMP012,SMP012_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,487143497,1,1,MBON24,MBON24(B2y5)_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,MBON,R
699031185,487144598,2,2,LHCENT3,LHCENT3_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,487187476,2,2,SIP087,SIP087_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,487925037,1,1,MBON03,MBON03(B'2mp)_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,MBON,R
699031185,488188560,1,1,KCab-s,KCab-s_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,509626405,7,7,VP1l+_lvPN,VP1l+_lvPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,510317265,1,1,LHPD4d1,LHPD4d1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,511271574,2,1,LHCENT8,LHCENT8_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,511685955,1,1,LHPV7a2,LHPV7a2_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,511970945,1,1,LHAV2i1,LHAV2i1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,513323340,3,3,LHPV4b3,LHPV4b3_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,513551342,1,1,,,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,513681077,1,1,,,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,515247194,1,1,,,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,517506265,1,1,LHCENT4,LHCENT4_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,517850316,1,1,KCa'b'-ap2,KCa'b'-ap2_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_prime_beta_prime,R
699031185,518183562,1,1,SIP016,SIP016_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,518476551,1,1,LHAV2c1,LHAV2c1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,541127846,3,3,ExR5,ExR5(ring)_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,541870397,1,1,EPG,EPG(PB08)_L6,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,542634818,3,2,DM1_lPN,DM1_lPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,542656552,1,1,LHPD4a1,LHPD4a1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,542665377,2,2,M_vPNml79,M_vPNml79_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,543010474,1,1,VP4+_vPN,VP4+_vPN(mlALT)_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,543333530,1,1,LHAV4b6,LHAV4b6_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,544021095,1,1,DA4l_adPN,DA4l_adPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,544699051,1,1,LHAV3g1,LHAV3g1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,546316478,2,2,,(PDM15)_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,548878145,1,1,SIP027,SIP027_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,548898403,1,1,KCa'b'-m,KCa'b'-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_prime_beta_prime,R
699031185,549192526,1,1,SLP115,SLP115_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,549252548,1,1,SMP247,SMP247_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,549521047,1,1,LHAV2k2,LHAV2k2_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,549572017,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,550275952,1,1,SMP115,SMP115_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,550617370,1,1,SMP247,SMP247_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,569313277,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,569615641,2,2,KCab-s,KCab-s_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,570288900,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,572663539,1,1,M_vPNml87,M_vPNml87_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,572870540,4,4,EPG,EPG(PB08)_L1,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,573333835,3,1,DM4_adPN,DM4_adPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,573350770,2,2,LHPV2b5_b,LHPV2b5_b_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,573354832,1,1,LHPD4a1,LHPD4a1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,574028395,2,1,LHPD4a1,LHPD4a1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,574377845,1,1,LHAV3f1,LHAV3f1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,574688051,1,1,LHPV12a1,LHPV12a1_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,579268807,2,1,FB1C,FB1C(NO1/NO3)_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,601557317,1,1,PFNv,PFNv(PB05)_L6_C5,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,604709727,1,1,LHPV10b1,LHPV10b1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,604726283,1,1,M_vPNml77,M_vPNml77_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,604735824,2,1,LHPV2b4,LHPV2b4_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,605046401,1,1,LHAD1c3,LHAD1c3_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,605723658,1,1,LHAV4g18,LHAV4g18_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,605740410,1,1,LHPV4a8,LHPV4a8_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,606090268,2,1,VC1_lPN,VC1_lPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,609993550,1,1,SMP092,SMP092_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,610274046,2,1,M_vPNml50,M_vPNml50_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,630373425,1,1,KCab-c,KCab-c_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,630714299,1,1,DM2_lPN,DM2_lPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,632544268,1,1,EPG,EPG(PB08)_R2,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,633097828,1,1,LHAV3q1,LHAV3q1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,633546217,1,1,EPG,EPG(PB08)_R4,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,634707780,1,1,M_vPNml58,M_vPNml58_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,635062078,3,2,DP1m_adPN,DP1m_adPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,636042004,3,3,,,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,636789080,2,1,VC5_adPN,VC5_adPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,637673241,1,1,,(PDM15)_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,640963556,1,1,LHPD2a1,LHPD2a1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,641291034,1,1,LHAD3d1,LHAD3d1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,641645610,1,1,SMP195_a,SMP195_a_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,642689607,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,661084049,1,1,KCg-m,KCg-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_gamma,R
699031185,662081640,1,1,KCg-m,KCg-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_gamma,R
699031185,662776660,1,1,VC3m_lvPN,VC3m_lvPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,663558074,1,1,PFNa,PFNa(PB03)_R5_C6,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,664473327,2,2,,,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,666451615,1,1,LHAV4g8,LHAV4g8_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,667141710,1,1,LHAV4g8,LHAV4g8_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,667474054,3,3,LHAV4a7,LHAV4a7_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,667486204,2,2,LHPV4j2,LHPV4j2_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,668148078,4,4,LHAV4g8,LHAV4g8_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,669171261,1,1,LHAV4d1,LHAV4d1_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,673715784,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,674001478,1,1,LHAV2a2,LHAV2a2_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,691760950,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,693125078,1,1,VC3l_adPN,VC3l_adPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,693479072,5,3,VM7v_adPN,VM7v_adPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,693483018,19,12,DL5_adPN,DL5_adPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,693655791,1,1,vDeltaK,vDeltaK_C6,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,694472338,1,1,LHPV4c1_b,LHPV4c1_b_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,694834412,2,1,VM4_adPN,VM4_adPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,695124651,9,8,aMe3,aMe3,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,695154667,3,3,SMP244,SMP244_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,697001770,1,1,EPG,EPG(PB08)_L2,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,697355826,2,1,vDeltaA_b,vDeltaA_b_C2,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,697485362,1,1,DM5_lPN,DM5_lPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,698194389,6,5,LHPV2b5_a,LHPV2b5_a_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,698508565,1,1,V_ilPN,V_ilPN,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,698829728,2,2,LHAV4g13,LHAV4g13_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,700991872,1,1,SMP197,SMP197_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,702708540,1,1,CRE089,CRE089_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,704367157,1,1,,(dMS6)(MBDLaxon1),,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,704750673,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,704750766,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,724134138,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,724138359,1,1,,KC part due to gap,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,724816115,3,2,DP1l_adPN,DP1l_adPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,725174424,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,727260771,2,2,,,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,729211483,2,2,LHAV4b1_a,LHAV4b1_a_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,730252777,1,1,M_lvPNm41,M_lvPNm41_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,733182574,1,1,SMP162,SMP162(AVL23)_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,733316908,1,1,DA1_vPN,DA1_vPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,735941543,1,1,FB2C,FB2C_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,753489951,1,1,KCab-c,KCab-c_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,754854077,3,2,VC4_adPN,VC4_adPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,755518957,10,8,DM3_adPN,DM3_adPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,756601858,1,1,KCg-d,KCg-d_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_gamma,R
699031185,757569579,1,1,M_lvPNm44,M_lvPNm44_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,758065781,1,1,PFNd,PFNd(PB04)_L2_C1,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,758320421,1,1,SMP296,SMP296_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,758419409,2,1,EPG,EPG(PB08)_L3,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,759810119,9,5,CSD,CSD(5HT1)(AVM03)_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,759888294,1,1,LHPV4j1_a,LHPV4j1_a_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,760798618,4,3,,(MBDLaxon1),,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,761096077,4,4,,(MBDLaxon1),,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,761229983,1,1,LHAV4g8,LHAV4g8_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,761580655,3,3,LHAV4a7,LHAV4a7_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,766863785,1,1,FB5J,FB5J_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,768224139,1,1,FB4O,FB4O_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,785918963,1,1,KCg-t,KCg-t_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_gamma,R
699031185,786221078,1,1,KCab-m,KCab-m_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,KC_alpha_beta,R
699031185,788648194,3,1,DL2d_adPN,DL2d_adPN_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,789126422,1,1,hDeltaA,hDeltaA_12_C10,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,790417325,1,1,,(MBDLaxon1),,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,791457874,11,6,,(MBDLaxon1),,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,791527493,1,1,5-HTPMPV03,5-HTPMPV03_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,792576047,1,1,,(PDM09)_L,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
699031185,793298641,1,1,LHAV4e3,LHAV4e3_R,,,,,,,SIFa_to_target,hemibrain:v1.2.1,other,R
