sifa_body_id,partner_body_id,weight,weightHP,partner_type,partner_instance,partner_hemibrainType,partner_class,partner_subclass,partner_superclass,partner_somaSide,partner_rootSide,direction,dataset,group,side
10342,10011,1,1,OA-AL2i1,OA-AL2i1_L,P1-9,,,visual_centrifugal,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10085,7,5,Am1,Am1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10086,1,1,DH44,DH44_L,"PI1,PI2,PI3",,,cb_endocrine,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10096,3,3,lLN2F_a,lLN2F_a(Full)_L,lLN2F_a,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10111,5,4,DM3_adPN,DM3_adPN_L,DM3_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10120,1,1,OA-VPM4,OA-VPM4_L,OA-VPM4,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10126,3,3,DP1m_adPN,DP1m_adPN_L,DP1m_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10129,2,2,LoVC16,LoVC16_L,PVLP132,,,visual_centrifugal,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10133,9,8,lLN2F_b,lLN2F_b(Full)_L,lLN2F_b,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10142,1,1,MeVP24,MeVP24_L,,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10157,21,14,CT1,CT1_R,CT1,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10165,2,2,AN05B101,AN05B101_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10176,1,1,DM1_lPN,DM1_lPN_R,DM1_lPN,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10189,1,1,MeVPMe2,MeVPMe2_R,,,,visual_projection,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10190,1,1,MeVPMe2,MeVPMe2_R,,,,visual_projection,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10204,1,1,OA-AL2i2,OA-AL2i2_L,,,,visual_centrifugal,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10208,4,4,DM1_lPN,DM1_lPN_L,DM1_lPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10256,1,1,MeVPMe2,MeVPMe2_L,,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10262,1,1,V_ilPN,V_ilPN_L,V_ilPN,ALPN,BI,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10271,56,53,Pm11,Pm11_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10272,1,1,MeVPMe2,MeVPMe2_L,,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10305,5,4,LHPV12a1,LHPV12a1_L,LHPV12a1,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10319,1,1,AVLP215,AVLP215_L,AVLP215,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10321,1,1,VL2p_adPN,VL2p_adPN_L,VL2p_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10336,1,1,DNg22,DNg22_R,,,xn,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10340,1,1,MeVPMe1,MeVPMe1_L,,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10343,1,1,MeVPMe1,MeVPMe1_R,,,,visual_projection,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10359,1,1,DL1_adPN,DL1_adPN_L,DL1_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10376,7,3,lLN2F_b,lLN2F_b(Full)_L,lLN2F_b,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10378,1,1,AL-MBDL1,AL-MBDL1_R,AL-MBDL1,ALIN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10397,4,4,lLN2T_a,lLN2T_a(Tortuous)_L,lLN2T_a,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10407,2,2,AVLP609,AVLP609_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10414,146,141,LT33,LT33_R,LT33,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10447,3,3,DNge138,DNge138_M,,,xn,descending_neuron,M,,SIFa_to_target,male-cns:v1.0,other,unknown
10342,10459,2,2,lLN2F_a,lLN2F_a(Full)_L,lLN2F_a,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10463,2,2,lLN1_bc,lLN1_bc_L,"lLN1_b,lLN1_c",ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10470,6,5,DC1_adPN,DC1_adPN_L,DC1_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10473,1,1,il3LN6,il3LN6_R,il3LN6,ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10488,45,43,Pm11,Pm11_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10507,2,1,GNG701m,GNG701m_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10536,1,1,DNg29,DNg29_L,,,xn,descending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10539,2,2,EPG,EPG(PB08)_R2,EPG,CX,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,unknown
10342,10540,5,5,APL,APL_R,APL,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,APL,R
10342,10561,4,3,VA2_adPN,VA2_adPN_L,VA2_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10593,2,1,AL-MBDL1,AL-MBDL1_L,AL-MBDL1,ALIN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10598,1,1,WED191,WED191_M,,,,cb_intrinsic,M,,SIFa_to_target,male-cns:v1.0,other,unknown
10342,10617,1,1,GNG105,GNG105_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10624,2,2,ExR5,ExR5_R,ExR5,CX,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10632,4,4,lLN1_bc,lLN1_bc_L,"lLN1_b,lLN1_c",ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10665,1,1,DH44,DH44_L,"PI1,PI2,PI3",,,cb_endocrine,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10683,1,1,SLP003,SLP003_R,SLP003,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10692,6,2,AN05B101,AN05B101_R,,,BA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10705,4,3,DNc02,DNc02(SIFa)_L,SIFa,,xn,descending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10739,1,1,DNg24,DNg24_L,,,xn,descending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10753,2,1,PPL201,PPL201_L,PPL201,DAN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,DAN,L
10342,10767,7,7,DL5_adPN,DL5_adPN_L,DL5_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10786,1,1,VC5_lvPN,VC5_lvPN_R,VC3m_lvPN,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10791,1,1,CB3024,CB3024_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10808,3,1,VC1_lPN,VC1_lPN_L,VC1_lPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10812,1,1,DH44,DH44_R,"PI1,PI2,PI3",,,cb_endocrine,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10823,1,1,DNp48,DNp48(SMP462)_R,SMP462,,xn,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10877,6,6,VA6_adPN,VA6_adPN_L,VA6_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10905,1,1,lLN1_bc,lLN1_bc_L,"lLN1_b,lLN1_c",ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,10937,1,1,CL251,CL251_R,CL251,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,10944,1,1,SAD098,SAD098_M,,,,cb_intrinsic,M,,SIFa_to_target,male-cns:v1.0,other,unknown
10342,10977,10,9,APL,APL_L,APL,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,APL,L
10342,11030,2,1,LHCENT3,LHCENT3_L,LHCENT3,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11036,1,1,DNg80,DNg80_L,,,xn,descending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11050,1,1,VP1d+VP4_l2PN1,VP1d+VP4_l2PN1_L,VP1d+VP4_l2PN1,ALPN,BI,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11065,3,3,DNp14,DNp14(SMP585)_R,SMP585,,xn,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11076,1,1,FLA020,FLA020_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11080,2,2,DM2_lPN,DM2_lPN_L,DM2_lPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11091,1,1,AVLP542,AVLP542_L,AVLP542,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11092,2,2,DM2_lPN,DM2_lPN_L,DM2_lPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11105,1,1,VC2_lPN,VC2_lPN_L,VC2_lPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11131,2,1,DNg70,DNg70_L,,,xn,descending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11135,2,1,DA4m_adPN,DA4m_adPN_L,DA4m_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11143,5,3,VP1m_l2PN,VP1m_l2PN_L,VP1m_l2PN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11154,1,1,WED189,WED189_M,,,,cb_intrinsic,M,,SIFa_to_target,male-cns:v1.0,other,unknown
10342,11162,3,3,DH44,DH44_R,"PI1,PI2,PI3",,,cb_endocrine,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11173,6,5,DNg103,DNg103_R,,,xl,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11195,2,1,M_spPN5t10,M_spPN5t10_L,M_spPN5t10,ALPN,BI,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11200,1,1,GNG022,GNG022_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11209,1,1,IPC,IPC_R,"PI1,PI2,PI3",,,cb_endocrine,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11210,1,1,LHCENT8,LHCENT8_L,LHCENT8,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11212,1,1,l-LNv,l-LNv_R,l-LNv,ol_bilateral,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,PDF_positive_LNv,R
10342,11227,4,2,CSD,CSD_R,CSD,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11229,2,2,V_ilPN,V_ilPN_R,V_ilPN,ALPN,BI,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11262,1,1,lLN1_bc,lLN1_bc_L,"lLN1_b,lLN1_c",ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11284,1,1,IPC,IPC_L,"PI1,PI2,PI3",,,cb_endocrine,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11292,1,1,lLN1_bc,lLN1_bc_L,"lLN1_b,lLN1_c",ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11294,21,20,lLN2T_e,lLN2T_e(Tortuous)_L,lLN2T_e,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11309,1,1,aMe4,aMe4_L,,,,visual_centrifugal,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11326,2,2,ExR5,ExR5_R,ExR5,CX,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11359,17,16,lLN2T_e,lLN2T_e(Tortuous)_L,lLN2T_e,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11369,1,1,DNc01,DNc01_L,SIFa,,xn,descending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11399,14,13,lLN2T_d,lLN2T_d(Tortuous)_L,lLN2T_d,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11400,2,2,lLN1_bc,lLN1_bc_L,"lLN1_b,lLN1_c",ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11433,1,1,ExR1,ExR1_L,ExR1,CX,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11475,1,1,DNg27,DNg27_L,,,ut,descending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11477,2,2,LHPV6q1,LHPV6q1_R,LHPV6q1,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11485,2,2,MeVPLo1,MeVPLo1_L,,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11496,2,2,GNG484,GNG484_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11517,26,23,lLN2T_c,lLN2T_c(Tortuous)_L,lLN2T_c,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11524,1,1,TmY19a,TmY19a_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11525,1,1,LHPD4c1,LHPD4c1_L,LHPD4c1,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11531,3,2,lLN1_bc,lLN1_bc_L,"lLN1_b,lLN1_c",ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11546,4,3,v2LN30,v2LN30_L,v2LN30,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11552,1,1,CB1076,CB1076_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11556,13,13,lLN2T_d,lLN2T_d(Tortuous)_L,lLN2T_d,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11557,2,2,PFL2,PFL2(PB12b)_L3_C7,PFL2,CX,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,unknown
10342,11560,1,1,PPL201,PPL201_R,PPL201,DAN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,DAN,R
10342,11561,3,1,SAD112_a,SAD112_a_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11564,1,1,DA1_lPN,DA1_lPN_L,DA1_lPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11566,1,1,ALIN4,ALIN4_R,lLN7,ALIN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11608,3,2,OA-VUMa2,OA-VUMa2_M,OA-VUMa2,,,cb_intrinsic,M,,SIFa_to_target,male-cns:v1.0,other,unknown
10342,11611,1,1,Pm7,Pm7_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11635,1,1,SAD077,SAD077_L,SAD077,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11653,1,1,DNg27,DNg27_R,,,ut,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11686,3,3,MeVC22,MeVC22_L,,,,visual_centrifugal,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11703,2,1,VM1_lPN,VM1_lPN_L,VM1_lPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11740,2,2,GNG540,GNG540_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11754,1,1,SAD052,SAD052_R,SAD052,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11761,2,1,VP1d+VP4_l2PN1,VP1d+VP4_l2PN1_R,VP1d+VP4_l2PN1,ALPN,BI,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11767,4,4,DH44,DH44_L,"PI1,PI2,PI3",,,cb_endocrine,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11782,4,3,SAD106,SAD106_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11801,1,1,SMP545,SMP545_L,SMP545,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11817,1,1,VA5_lPN,VA5_lPN_L,VA5_lPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11837,9,7,lLN2X05,lLN2X05_L,lLN2T_a,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11857,1,1,SLP462,SLP462_L,SLP462,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11870,7,4,lLN1_bc,lLN1_bc_L,"lLN1_b,lLN1_c",ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11915,2,1,CL339,CL339_L,CL339,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11930,2,2,M_imPNl92,M_imPNl92_L,M_imPNl92,ALPN,BI,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11931,1,1,DNd04,DNd04_R,,,xl,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11947,3,2,MeVPLo1,MeVPLo1_R,,,,visual_projection,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,11971,1,1,LHAV2p1,LHAV2p1_L,LHAV2p1,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11975,1,1,lLN1_a,lLN1_a_L,lLN1_a,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11976,4,4,AN27X017,AN27X017_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,11990,1,1,MBON22,MBON22(calyx)_R,MBON22,MBON,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,MBON,R
10342,11991,6,6,lLN2X05,lLN2X05_L,lLN2T_a,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12022,3,2,PRW070,PRW070_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12031,4,4,DC4_adPN,DC4_adPN_L,DC4_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12034,2,2,CB1076,CB1076_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12054,1,1,GNG551,GNG551_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12056,3,3,WED046,WED046_L,WED046,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12057,2,2,VM3_adPN,VM3_adPN_L,VM3_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12092,1,1,DNge027,DNge027_R,,,fl,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,12109,1,1,OA-VUMa2,OA-VUMa2_M,OA-VUMa2,,,cb_intrinsic,M,,SIFa_to_target,male-cns:v1.0,other,unknown
10342,12134,22,22,DNp58,DNp58(hb1791391565)_R,hb1791391565,,ad,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,12151,3,3,DNge138,DNge138_M,,,xn,descending_neuron,M,,SIFa_to_target,male-cns:v1.0,other,unknown
10342,12152,2,2,DC2_adPN,DC2_adPN_L,DC2_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12213,1,1,SAD052,SAD052_L,SAD052,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12237,1,1,SAD055,SAD055_L,SAD055,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12283,3,3,AVLP533,AVLP533_L,AVLP533,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12296,1,1,SMP545,SMP545_R,SMP545,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,12330,1,1,IPC,IPC_L,"PI1,PI2,PI3",,,cb_endocrine,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12367,1,1,VM3_adPN,VM3_adPN_L,VM3_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12371,2,2,ALIN2,ALIN2_L,ALIN2,ALIN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12372,1,1,CB3409,CB3409_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12400,1,1,IPC,IPC_R,"PI1,PI2,PI3",,,cb_endocrine,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,12454,1,1,LHCENT5,LHCENT5_L,LHCENT5,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12480,2,1,DNg26,DNg26_R,,,xn,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,12488,3,3,AVLP536,AVLP536_L,AVLP536,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12530,3,3,CB1542,CB1542_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12600,6,6,GNG049,GNG049_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,12603,3,2,DA1_vPN,DA1_vPN_L,DA1_vPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12618,1,1,PRW058,PRW058_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,12675,4,4,DNg103,DNg103_L,,,xl,descending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12680,3,3,TmY19a,TmY19a_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12700,2,2,AN06B011,AN06B011_R,,,BA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,12702,2,2,LHPV5e1,LHPV5e1_R,LHPV5e1,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,12717,4,3,lLN2X12,lLN2X12_L,,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12722,2,2,LoVC21,LoVC21_R,mALC3,,,visual_centrifugal,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,12756,4,2,VA5_lPN,VA5_lPN_L,VA5_lPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12775,1,1,DNg26,DNg26_R,,,xn,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,12840,4,4,DA4l_adPN,DA4l_adPN_L,DA4l_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12917,2,2,SAD078,SAD078_L,SAD078,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12918,1,1,MBON22,MBON22(calyx)_L,MBON22,MBON,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,MBON,L
10342,12929,2,1,,,,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,unknown
10342,12941,1,1,DNge137,DNge137_R,,,xn,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,12972,1,1,GNG301,GNG301_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12975,1,1,AVLP517,AVLP517_L,AVLP517,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12977,1,1,lLN2X12,lLN2X12_L,,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,12997,1,1,SLP441,SLP441_R,SLP441,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,13027,4,3,VC5_lvPN,VC5_lvPN_L,VC3m_lvPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,13079,1,1,Pm12,Pm12_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,13152,1,1,MeVP25,MeVP25_L,,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,13216,2,2,IPC,IPC_R,"PI1,PI2,PI3",,,cb_endocrine,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,13230,4,3,VC5_lvPN,VC5_lvPN_L,VC3m_lvPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,13231,1,1,,13231_L,,,,cb_endocrine,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,13259,1,1,PPL202,PPL202_L,PPL202,DAN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,DAN,L
10342,13290,1,1,LNd_b,LNd_b_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,13306,3,3,AMMC038,AMMC038_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,13314,5,4,M_vPNml50,M_vPNml50_L,M_vPNml50,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,13317,2,2,DNg33,DNg33_L,,,xn,descending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,13356,1,1,VM4_adPN,VM4_adPN_L,VM4_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,13372,1,1,CB1809,CB1809_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,13378,1,1,ANXXX057,ANXXX057_R,,,BA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10342,13412,1,1,Pm10,Pm10_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10342,13431,6,6,lLN2T_b,lLN2T_b(Tortuous)_L,lLN2T_b,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
